doc_id,url,title,doc_len
2271,https://travel.kompas.com/read/2025/10/05/155914027/festival-lampion-jogja-2025-catat-tanggal-lokasi-dan-harga-tiketnya,"Festival Lampion Jogja 2025, Catat Tanggal, Lokasi, dan Harga Tiketnya!",349
2272,http://travel.kompas.com/read/2025/08/23/141544627/dieng-culture-festival-2025-dimulai-ada-penerbangan-lampion-pada-malam-hari,"Dieng Culture Festival 2025 Dimulai, Ada Penerbangan Lampion pada Malam Hari",352
2273,http://travel.kompas.com/read/2025/07/29/120100027/dieng-culture-festival-2025-tetap-ada-penerbangan-lampion,Dieng Culture Festival 2025 Tetap Ada Penerbangan Lampion,309
2274,http://travel.kompas.com/read/2025/07/21/180000027/dieng-culture-festival-2025-ada-acara-musik-dan-penerbangan-ribuan-lampion,"Dieng Culture Festival 2025, Ada Acara Musik dan Penerbangan Ribuan Lampion",415
2275,http://travel.kompas.com/read/2025/10/03/093226827/festival-lampion-akan-digelar-25-oktober-2025-di-pantai-parangtritis,Festival Lampion Akan Digelar 25 Oktober 2025 di Pantai Parangtritis,333
2276,https://travel.kompas.com/read/2025/10/21/143500827/paviliun-indonesia-raih-penghargaan-di-jepang-desainnya-terinspirasi-kapal,"Paviliun Indonesia Raih Penghargaan di Jepang, Desainnya Terinspirasi Kapal Ramah Lingkungan",297
2277,https://travel.kompas.com/read/2025/08/05/095133627/krl-bogor-jakarta-kota-gangguan-ini-rekayasa-rute-kereta-yang-diterapkan,"KRL Bogor-Jakarta Kota Gangguan, Ini Rekayasa Rute Kereta yang Diterapkan",293
2278,https://travel.kompas.com/read/2025/08/05/050500327/cara-refund-100-persen-tiket-kereta-yang-terdampak-argo-bromo-anggrek-anjlok,Cara Refund 100 Persen Tiket Kereta yang Terdampak Argo Bromo Anggrek Anjlok,364
2279,https://travel.kompas.com/read/2025/07/31/120300127/cara-naik-kereta-api-dari-jakarta-ke-bandung-hanya-rp-16.000,Cara Naik Kereta Api dari Jakarta ke Bandung Hanya Rp 16.000,389
2280,http://travel.kompas.com/read/2025/08/01/101000827/diskon-tiket-kereta-hingga-60-persen-di-kai-expo-2025-mulai-rp-69000,"Diskon Tiket Kereta hingga 60 Persen di KAI Expo 2025, mulai Rp 69.000",358
2281,http://travel.kompas.com/read/2025/08/01/150300427/mulai-1-agustus-2025-ka-pasundan-resmi-pakai-kereta-new-generation,"Mulai 1 Agustus 2025, KA Pasundan Resmi Pakai Kereta New Generation",266
2282,http://travel.kompas.com/read/2025/08/01/182209027/ka-argo-bromo-anggrek-anjok-perjalanan-kereta-terganggu-perbaikan-butuh-8-10,"KA Argo Bromo Anggrek Anjok, Perjalanan Kereta Terganggu, Perbaikan Butuh 8-10 Jam",316
2283,http://travel.kompas.com/read/2025/08/01/195523927/ka-argo-bromo-anggrek-anjlok-17-perjalanan-kereta-terlambat,"KA Argo Bromo Anggrek Anjlok, 17 Perjalanan Kereta Terlambat",479
2284,https://travel.kompas.com/read/2025/08/05/193347727/pencinta-tanaman-dan-hewan-mampir-ke-pameran-flona-2025-di-lapangan-banteng,"Pencinta Tanaman dan Hewan, Mampir ke Pameran Flona 2025 di Lapangan Banteng",291
2285,https://travel.kompas.com/read/2025/08/05/175616727/daftar-25-hotel-terbaik-di-dunia-indonesia-nomor-berapa,"Daftar 25 Hotel Terbaik di Dunia, Indonesia Nomor Berapa?",514
2286,https://travel.kompas.com/read/2025/08/05/180000627/pemprov-riau-tetapkan-lokasi-pacu-jalur-jadi-kawasan-konservasi,Pemprov Riau Tetapkan Lokasi Pacu Jalur Jadi Kawasan Konservasi,252
2287,https://travel.kompas.com/read/2025/08/05/174400327/cegah-overstay-as-terapkan-uang-jaminan-pemohon-visa-hingga-rp-245-juta,"Cegah Overstay, AS Terapkan Uang Jaminan Pemohon Visa Hingga Rp 245 Juta",344
2288,http://travel.kompas.com/read/2025/05/04/140300927/harga-tiket-masuk-umbulan-tanaka-liburan-murah-meriah-di-malang,"Harga Tiket Masuk Umbulan Tanaka, Liburan Murah Meriah di Malang",354
2289,http://travel.kompas.com/read/2025/05/04/130300927/umbulan-tanaka-waterfall-wisata-rasa-jepang-di-malang-jawa-timur,"Umbulan Tanaka Waterfall, Wisata Rasa Jepang di Malang Jawa Timur",287
2290,https://travel.kompas.com/read/2025/07/23/120300127/rekomendasi-8-lapangan-padel-bandung-lengkap-lokasi-jam-buka,Rekomendasi 8 Lapangan Padel Bandung Lengkap Lokasi & Jam Buka,723
2291,https://travel.kompas.com/read/2025/07/23/120000227/harga-tiket-masuk-kuil-murugan-jakarta-cek-sebelum-berkunjung,"Harga Tiket Masuk Kuil Murugan Jakarta, Cek Sebelum Berkunjung",421
2292,https://travel.kompas.com/read/2025/07/23/100000627/wisata-ke-kuil-murugan-jakarta-anak-usia-di-bawah-12-tahun-dilarang-masuk,"Wisata ke Kuil Murugan Jakarta, Anak Usia Di Bawah 12 Tahun Dilarang Masuk",403
2293,https://travel.kompas.com/read/2025/07/23/110300127/9-lapangan-padel-surabaya-untuk-olahraga-hits-zaman-sekarang,9 Lapangan Padel Surabaya untuk Olahraga Hits Zaman Sekarang,530
2294,https://travel.kompas.com/read/2025/07/23/100300127/11-tempat-wisata-di-cianjur-yang-hits-untuk-short-escape,11 Tempat Wisata di Cianjur yang Hits untuk Short Escape,443
2295,https://travel.kompas.com/read/2025/10/21/163100227/cara-ke-cikini-82-dekat-stasiun-krl-dan-halte-transjakarta,"Cara ke Cikini 82, Dekat Stasiun KRL dan Halte TransJakarta",490
2296,http://travel.kompas.com/read/2025/04/25/190700227/reaktivasi-rel-banjar-pangandaran-di-jawa-barat-butuh-rp-3-2-triliun,"Reaktivasi Rel Banjar Pangandaran di Jawa Barat Butuh Rp 3,2 Triliun",399
2297,http://travel.kompas.com/read/2025/03/05/073318127/jangan-ngabuburit-di-sepanjang-rel-kereta-api-bisa-denda-rp-15-juta,"Jangan Ngabuburit di Sepanjang Rel Kereta Api, Bisa Denda Rp 15 Juta",337
2298,http://travel.kompas.com/read/2025/02/18/113450327/nonton-kereta-lewat-tanpa-pesan-minum-turis-di-kafe-rel-kereta-hanoi-diusir,"Nonton Kereta Lewat Tanpa Pesan Minum, Turis di Kafe Rel Kereta Hanoi Diusir",427
2299,http://travel.kompas.com/read/2024/11/21/060300427/gunung-fuji-batal-punya-ka-jepang-lebih-pilih-trem-tanpa-rel,"Gunung Fuji Batal Punya KA, Jepang Lebih Pilih Trem Tanpa Rel",432
2300,http://travel.kompas.com/read/2024/10/13/180600627/kereta-api-yang-akan-lintasi-rel-layang-simpang-joglo-solo-saat-sudah,Kereta Api yang Akan Lintasi Rel Layang Simpang Joglo Solo Saat Sudah Beroperasi,348
2301,https://travel.kompas.com/read/2025/10/21/180000027/panduan-wisata-cikini-82--lokasi-rute-transportasi-umum-dan-harga-sewa,"Panduan Wisata Cikini 82: Lokasi, Rute Transportasi Umum, dan Harga Sewa",296
2302,http://travel.kompas.com/read/2025/11/17/150300927/mau-liburan-ke-korea-selatan-ini-syarat-lengkap-untuk-urus-single-visa-turis,Mau Liburan ke Korea Selatan? Ini Syarat Lengkap untuk Urus Single Visa Turis,239
2303,https://travel.kompas.com/read/2025/08/02/080800327/situs-gunung-padang-akan-dipugar-apa-kesulitan-yang-akan-dihadapi-tim-,"Situs Gunung Padang Akan Dipugar, Apa Kesulitan yang Akan Dihadapi Tim?",378
2304,https://travel.kompas.com/read/2022/09/23/180600427/gunung-padang-di-cianjur-punya-situs-megalitikum-terbesar-di-asia-tenggara,"Gunung Padang di Cianjur, Punya Situs Megalitikum Terbesar di Asia Tenggara",438
2305,http://travel.kompas.com/read/2023/11/11/144000627/berpotensi-jadi-piramida-tertua-di-dunia-di-mana-letak-gunung-padang-,"Berpotensi Jadi Piramida Tertua di Dunia, Di Mana Letak Gunung Padang?",357
2306,http://travel.kompas.com/read/2025/02/11/140143327/fadli-zon-terbuka-soal-ahli-luar-negeri-teliti-situs-gunung-padang,Fadli Zon Terbuka soal Ahli Luar Negeri Teliti Situs Gunung Padang,332
2307,http://travel.kompas.com/read/2025/10/21/124150027/siap-siap-ada-diskon-tarif-tol-dan-tiket-transportasi-libur-nataru-2025-2026,Siap-siap! Ada Diskon Tarif Tol dan Tiket Transportasi Libur Nataru 2025/2026,370
2308,http://travel.kompas.com/read/2025/10/21/135950527/diskon-libur-nataru-2025-2026-tiket-kereta-turun-hingga-30-persen,Diskon Libur Nataru 2025/2026: Tiket Kereta Turun hingga 30 Persen,544
2309,http://travel.kompas.com/read/2025/10/04/090900327/kemenhub-siapkan-31.000-bus-untuk-nataru-2025-2026,Kemenhub Siapkan 31.000 Bus untuk Nataru 2025/2026,282
2310,https://travel.kompas.com/read/2024/11/22/125347527/serunya-wisata-petik-tomat-ceri-dekat-candi-sukuh-karanganyar,"Serunya Wisata Petik Tomat Ceri Dekat Candi Sukuh, Karanganyar",378
2311,https://travel.kompas.com/read/2024/11/02/070300927/kembang-desa-dawung-karanganyar--harga-tiket-jam-buka-dan-lokasi,"Kembang Desa Dawung Karanganyar: Harga Tiket, Jam Buka, dan Lokasi",247
2312,https://travel.kompas.com/read/2024/11/01/221808827/aktivitas-wisata-di-kembang-desa-dawung-karanganyar,Aktivitas Wisata di Kembang Desa Dawung Karanganyar,282
2313,https://travel.kompas.com/read/2024/11/22/200300127/wisata-keluarga-dan-edukasi-di-agrowisata-amanah-karanganyar?page=1,Wisata Keluarga dan Edukasi di Agrowisata Amanah Karanganyar,329
2314,https://travel.kompas.com/read/2024/11/22/200300127/wisata-keluarga-dan-edukasi-di-agrowisata-amanah-karanganyar?page=all#page2,Wisata Keluarga dan Edukasi di Agrowisata Amanah Karanganyar,329
2315,http://travel.kompas.com/read/2024/11/22/190649927/super-air-jet-terbang-dari-yogyakarta-ke-palangkaraya-pp-mulai-rp-11-juta,"Super Air Jet Terbang dari Yogyakarta ke Palangkaraya PP, mulai Rp 1,1 Juta",330
2316,http://travel.kompas.com/read/2024/11/22/183335527/liburan-di-dubai-dengan-budget-rp-1-juta-per-hari-bisa-ini-panduan-lengkapnya,"Liburan di Dubai dengan Budget Rp 1 Juta per Hari? Bisa, Ini Panduan Lengkapnya",1073
2317,http://travel.kompas.com/read/2024/11/22/180600227/urban-pulse-pameran-seni-kontemporer-singapura-digelar-di-wtc-jakarta,"Urban Pulse, Pameran Seni Kontemporer Singapura Digelar di WTC Jakarta",332
2318,http://travel.kompas.com/read/2024/11/22/170600127/10-tips-liburan-ke-korea-selatan-dengan-budget-terbatas,10 Tips Liburan ke Korea Selatan dengan Budget Terbatas,460
2319,http://travel.kompas.com/read/2024/11/22/163153227/wamenpar-gerakan-wisata-bersih-desa-besakih-bisa-jadi-percontohan-daerah-lain,Wamenpar: Gerakan Wisata Bersih Desa Besakih Bisa Jadi Percontohan Daerah Lain,249
2320,https://travel.kompas.com/read/2024/11/22/190649927/super-air-jet-terbang-dari-yogyakarta-ke-palangkaraya-pp-mulai-rp-11-juta,"Super Air Jet Terbang dari Yogyakarta ke Palangkaraya PP, mulai Rp 1,1 Juta",330
2321,https://travel.kompas.com/read/2024/11/22/163153227/wamenpar-gerakan-wisata-bersih-desa-besakih-bisa-jadi-percontohan-daerah-lain,Wamenpar: Gerakan Wisata Bersih Desa Besakih Bisa Jadi Percontohan Daerah Lain,249
2322,https://travel.kompas.com/read/2024/11/22/150300827/toilet-di-ranu-kumbolo-diperbaiki-pendakian-semeru-segera-buka-,"Toilet di Ranu Kumbolo Diperbaiki, Pendakian Semeru Segera Buka?",216
2323,https://travel.kompas.com/read/2024/11/22/200300127/wisata-keluarga-dan-edukasi-di-agrowisata-amanah-karanganyar,Wisata Keluarga dan Edukasi di Agrowisata Amanah Karanganyar,329
2324,https://travel.kompas.com/read/2024/07/12/060500427/4-penginapan-sekitar-kemuning-sky-hills-di-kabupaten-karanganyar,4 Penginapan Sekitar Kemuning Sky Hills di Kabupaten Karanganyar,414
2325,https://travel.kompas.com/read/2024/04/25/123120527/5-wisata-air-terjun-di-karanganyar-ada-ngargoyoso-dan-jumog,"5 Wisata Air Terjun di Karanganyar, Ada Ngargoyoso dan Jumog",251
2326,https://travel.kompas.com/read/2024/11/22/210300227/agrowisata-amanah-karanganyar--harga-tiket-jam-buka-dan-lokasi?page=1,"Agrowisata Amanah Karanganyar: Harga Tiket, Jam Buka, dan Lokasi",245
2327,https://travel.kompas.com/read/2024/11/22/210300227/agrowisata-amanah-karanganyar--harga-tiket-jam-buka-dan-lokasi?page=all#page2,"Agrowisata Amanah Karanganyar: Harga Tiket, Jam Buka, dan Lokasi",245
2328,https://travel.kompas.com/read/2024/11/22/204655127/25hours-hotel-the-oddbird-dibuka-di-scbd-jaksel-tarif-menginap-mulai-rp-28,"25hours Hotel The Oddbird Dibuka di SCBD Jaksel, Tarif Menginap mulai Rp 2,8 Juta",505
2329,https://travel.kompas.com/read/2025/07/09/060314327/kim-jong-un-sulap-kawasan-uji-coba-rudal-jadi-tempat-wisata-tertarik-datang,"Kim Jong Un Sulap Kawasan Uji Coba Rudal Jadi Tempat Wisata, Tertarik Datang?",573
2330,https://travel.kompas.com/read/2025/03/12/043850827/sempat-dibuka-untuk-turis-korea-utara-kembali-tutup-kunjungan-wisata,"Sempat Dibuka untuk Turis, Korea Utara Kembali Tutup Kunjungan Wisata",393
2331,https://travel.kompas.com/read/2025/07/09/100852227/alasan-korea-utara-tak-mau-influencer-promosikan-wisatanya?page=2,Alasan Korea Utara Tak Mau Influencer Promosikan Wisatanya,245
2332,https://travel.kompas.com/read/2025/07/09/100852227/alasan-korea-utara-tak-mau-influencer-promosikan-wisatanya?page=1,Alasan Korea Utara Tak Mau Influencer Promosikan Wisatanya,413
2333,https://travel.kompas.com/read/2025/07/09/100852227/alasan-korea-utara-tak-mau-influencer-promosikan-wisatanya?page=all#page2,Alasan Korea Utara Tak Mau Influencer Promosikan Wisatanya,655
2334,http://travel.kompas.com/read/2025/07/09/085611727/wacana-umrah-dan-haji-jalur-laut-menag-prospektif-dan-lebih-terjangkau,"Wacana Umrah dan Haji Jalur Laut, Menag: Prospektif dan Lebih Terjangkau",389
2335,http://travel.kompas.com/read/2025/07/09/074805727/wajah-baru-ka-bogor-sukabumi-penumpang-dapat-ruang-lebih-luas,"Wajah Baru KA Bogor-Sukabumi, Penumpang Dapat Ruang Lebih Luas",372
2336,http://travel.kompas.com/read/2025/07/09/072132827/10-rute-kereta-api-favorit-turis-asing-di-indonesia-yogyakarta-jadi-primadona,"10 Rute Kereta Api Favorit Turis Asing di Indonesia, Yogyakarta Jadi Primadona",290
2337,http://travel.kompas.com/read/2025/07/09/060314327/kim-jong-un-sulap-kawasan-uji-coba-rudal-jadi-tempat-wisata-tertarik-datang,"Kim Jong Un Sulap Kawasan Uji Coba Rudal Jadi Tempat Wisata, Tertarik Datang?",573
2338,http://travel.kompas.com/read/2025/07/08/214947327/jam-buka-heha-ocean-view-yogyakarta-berapa-harga-tiket-masuknya,"Jam Buka HeHa Ocean View Yogyakarta, Berapa Harga Tiket Masuknya?",427
2339,https://travel.kompas.com/read/2025/07/09/085611727/wacana-umrah-dan-haji-jalur-laut-menag-prospektif-dan-lebih-terjangkau,"Wacana Umrah dan Haji Jalur Laut, Menag: Prospektif dan Lebih Terjangkau",389
2340,https://travel.kompas.com/read/2025/07/09/074805727/wajah-baru-ka-bogor-sukabumi-penumpang-dapat-ruang-lebih-luas,"Wajah Baru KA Bogor-Sukabumi, Penumpang Dapat Ruang Lebih Luas",372
2341,https://travel.kompas.com/read/2025/07/09/072132827/10-rute-kereta-api-favorit-turis-asing-di-indonesia-yogyakarta-jadi-primadona,"10 Rute Kereta Api Favorit Turis Asing di Indonesia, Yogyakarta Jadi Primadona",290
2342,https://travel.kompas.com/read/2025/07/08/214947327/jam-buka-heha-ocean-view-yogyakarta-berapa-harga-tiket-masuknya,"Jam Buka HeHa Ocean View Yogyakarta, Berapa Harga Tiket Masuknya?",427
2343,https://travel.kompas.com/read/2024/10/31/210400327/hallowen-2024--mengulik-mitos-dewa-dan-dewi-sapi-di-pulau-sapudi-,Hallowen 2024: Mengulik Mitos Dewa dan Dewi Sapi di Pulau Sapudi,451
2344,https://travel.kompas.com/read/2022/03/08/180600227/wisata-edukasi-susu-sapi-perah-di-kota-batu-dolan-sambil-belajar,"Wisata Edukasi Susu Sapi Perah di Kota Batu, Dolan sambil Belajar",397
2345,http://travel.kompas.com/read/xml/2016/01/26/090700727/Inilah.5.Destinasi.Wisata.Paling.Laris.di.New.South.Wales.,Inilah 5 Destinasi Wisata Paling Laris di New South Wales,358
2346,http://travel.kompas.com/read/2022/07/27/134300527/mulai-dari-circular-quay-hingga-jelajah-kafe-instagrammable-berikut-itinerari,"Mulai dari Circular Quay hingga Jelajah Kafe Instagrammable, Berikut Itinerari Lengkap Liburan 4 Hari di Sydney dan New South Wales",1635
2347,http://travel.kompas.com/read/2022/07/28/100200427/plesiran-ke-sydney-dan-new-south-wales-berikut-aktivitas-dan-destinasi-wisata,"Plesiran ke Sydney dan New South Wales, Berikut Aktivitas dan Destinasi Wisata yang Bisa Dijadikan Panduan",2094
2348,http://travel.kompas.com/read/2022/07/29/124200327/jangan-absen-menyambangi-4-tempat-wisata-di-new-south-wales-berikut-biar,Jangan Absen Menyambangi 4 Tempat Wisata di New South Wales Berikut biar Liburan Makin Berkesan,1753
2349,http://travel.kompas.com/read/2022/08/01/130458227/3-hari-di-hunter-valley-berikut-aktivitas-seru-di-perkebunan-anggur-saat,"3 Hari di Hunter Valley, Berikut Aktivitas Seru di Perkebunan Anggur Saat Liburan ke New South Wales",1465
2350,https://travel.kompas.com/read/2025/08/25/200000227/turis-indonesia-tak-perlu-yen-di-jepang-cukup-gunakan-qris,"Turis Indonesia Tak Perlu Yen di Jepang, Cukup Gunakan QRIS",305
2351,https://travel.kompas.com/read/2025/04/07/140115527/aturan-baru-buat-turis-asing-di-bali-wajib-berpakaian-sopan-hingga-pakai-qris,"Aturan Baru buat Turis Asing di Bali, Wajib Berpakaian Sopan hingga Pakai QRIS",306
2352,https://travel.kompas.com/read/2025/08/19/094438827/belanja-di-4-negara-ini-bisa-bayar-pakai-qris-ada-singapura-hingga-jepang,"Belanja di 4 Negara Ini Bisa Bayar Pakai QRIS, Ada Singapura hingga Jepang",374
2353,https://travel.kompas.com/read/2025/05/20/200910127/bayar-tiket-masuk-danau-tambing-di-sulawesi-tengah-bisa-pakai-qris,Bayar Tiket Masuk Danau Tambing di Sulawesi Tengah Bisa Pakai QRIS,320
2354,https://travel.kompas.com/read/2025/08/05/145320327/naik-transjogja-kini-bisa-bayar-pakai-qris-tap-rp-2700-ini-caranya,"Naik TransJogja Kini Bisa Bayar Pakai QRIS Tap Rp 2.700, Ini Caranya",341
2355,https://travel.kompas.com/read/2025/07/30/144137427/mulai-17-agustus-2025-wisatawan-indonesia-bisa-pakai-qris-di-jepang,"Mulai 17 Agustus 2025, Wisatawan Indonesia Bisa Pakai QRIS di Jepang",376
2356,http://travel.kompas.com/read/2023/11/11/093030727/belanja-di-thailand-bisa-pakai-qris-ini-caranya,"Belanja di Thailand Bisa Pakai QRIS, Ini Caranya",309
2357,http://travel.kompas.com/read/2023/11/13/123739027/transaksi-di-malaysia-bisa-pakai-qris-simak-daftar-alat-pembayarannya,"Transaksi di Malaysia Bisa Pakai QRIS, Simak Daftar Alat Pembayarannya",405
2358,http://travel.kompas.com/read/2025/02/01/120700227/wisata-alam-tn-gunung-merapi-pakai-pembayaran-nontunai-dengan-qris,Wisata Alam TN Gunung Merapi Pakai Pembayaran Nontunai dengan QRIS,363
2359,http://travel.kompas.com/read/2025/02/03/082306827/wisata-ke-kawah-ijen-pakai-pembayaran-non-tunai-dengan-qris,Wisata ke Kawah Ijen Pakai Pembayaran Non-tunai dengan QRIS,312
2360,http://travel.kompas.com/read/2025/03/15/150000227/naik-bus-jr-connexion-bisa-bayar-pakai-qris-tap,Naik Bus JR Connexion Bisa Bayar Pakai QRIS Tap,284
2361,https://travel.kompas.com/read/2025/05/22/181417927/5-tempat-wisata-di-pik-2-yang-dilewati-transjabodetabek-blok-m-pik-2,5 Tempat Wisata di PIK 2 yang Dilewati Transjabodetabek Blok M-PIK 2,417
2362,https://travel.kompas.com/read/2025/06/21/150300427/pertama-di-asia-tenggara-playground-terbesar-di-dunia-hadir-di-pik-2?page=2,"Pertama di Asia Tenggara, Playground Terbesar di Dunia Hadir di PIK 2",310
2363,https://travel.kompas.com/read/2025/06/21/150300427/pertama-di-asia-tenggara-playground-terbesar-di-dunia-hadir-di-pik-2?page=1,"Pertama di Asia Tenggara, Playground Terbesar di Dunia Hadir di PIK 2",322
2364,https://travel.kompas.com/read/2025/06/21/150300427/pertama-di-asia-tenggara-playground-terbesar-di-dunia-hadir-di-pik-2?page=3,"Pertama di Asia Tenggara, Playground Terbesar di Dunia Hadir di PIK 2",311
2365,https://travel.kompas.com/read/2025/06/21/150300427/pertama-di-asia-tenggara-playground-terbesar-di-dunia-hadir-di-pik-2?page=all#page2,"Pertama di Asia Tenggara, Playground Terbesar di Dunia Hadir di PIK 2",921
2366,http://travel.kompas.com/read/2023/12/22/112638327/taman-doa-our-lady-of-akita-wisata-religi-baru-di-pik-2,"Taman Doa Our Lady of Akita, Wisata Religi Baru di PIK 2",400
2367,http://travel.kompas.com/read/2023/12/29/101000127/panduan-lengkap-ke-land-s-end-pik-2-simak-sebelum-berkunjung,"Panduan Lengkap ke Land's End PIK 2, Simak Sebelum Berkunjung",299
2368,http://travel.kompas.com/read/2024/04/12/090300727/tempat-wisata-baru-aloha-pasir-putih-pik-2-ada-bazar-kuliner-,"Tempat Wisata Baru Aloha Pasir Putih PIK 2, Ada Bazar Kuliner",287
2369,http://travel.kompas.com/read/2024/09/22/094113327/11-aktivitas-di-pokemon-go-city-safari-jakarta-di-pik-ada-pikachu-joget,"11 Aktivitas di Pokemon GO City Safari Jakarta di PIK, Ada Pikachu Joget",551
2370,http://travel.kompas.com/read/2025/01/03/201006827/hidupkan-suasana-tempo-dulu-batavia-pik-sukses-hadirkan-euforia-tahun-baru,"Hidupkan Suasana Tempo Dulu, Batavia PIK Sukses Hadirkan Euforia Tahun Baru Penuh Kesan",423
2371,https://travel.kompas.com/read/2025/06/21/080000827/diskon-50-persen-tiket-pelni-simak-syarat-dan-ketentuannya,"Diskon 50 Persen Tiket PELNI, Simak Syarat dan Ketentuannya",200
2372,https://travel.kompas.com/read/2025/06/21/060000027/diskon-50-persen-tiket-kapal-pelni-upaya-dorong-pariwisata-domestik,"Diskon 50 Persen Tiket Kapal PELNI, Upaya Dorong Pariwisata Domestik",454
2373,https://travel.kompas.com/read/2025/06/21/070000927/cara-menuju-pulau-panjang-sumbawa-start-dari-lombok,"Cara Menuju Pulau Panjang Sumbawa, Start dari Lombok",563
2374,https://travel.kompas.com/read/2025/06/20/192408027/pulau-panjang-sumbawa-plihan-kawasan-wisata-konservasi-di-ntb,"Pulau Panjang Sumbawa, Plihan Kawasan Wisata Konservasi di NTB",483
2375,https://travel.kompas.com/read/2025/04/14/093051527/kunjungan-ke-kebun-raya-cibodas-turun-30-persen-akibat-bayar-karcis-berkali,Kunjungan ke Kebun Raya Cibodas Turun 30 Persen akibat Bayar Karcis Berkali-kali,373
2376,http://travel.kompas.com/read/2024/05/13/150300327/lokasi-cara-beli-dan-tiket-masuk-kebun-raya-cibodas,"Lokasi, Cara Beli, dan Tiket Masuk Kebun Raya Cibodas",239
2377,http://travel.kompas.com/read/2025/04/14/093051527/kunjungan-ke-kebun-raya-cibodas-turun-30-persen-akibat-bayar-karcis-berkali,Kunjungan ke Kebun Raya Cibodas Turun 30 Persen akibat Bayar Karcis Berkali-kali,373
2378,http://travel.kompas.com/read/2024/05/12/070700227/5-penginapan-dekat-kebun-raya-cibodas,5 Penginapan dekat Kebun Raya Cibodas,410
2379,http://travel.kompas.com/read/2024/04/19/195822427/mekarnya-bunga-bangkai-jadi-kado-ulang-tahun-kebun-raya-cibodas,Mekarnya Bunga Bangkai Jadi Kado Ulang Tahun Kebun Raya Cibodas,322
2380,http://travel.kompas.com/read/2023/08/30/125657027/pendakian-gunung-gede-via-cibodas-ditutup-ini-2-alternatifnya,"Pendakian Gunung Gede via Cibodas Ditutup, Ini 2 Alternatifnya",284
2381,https://travel.kompas.com/read/2023/05/05/153100927/panduan-lengkap-ke-aloha-pik-2-harga-tiket-hingga-jam-buka?page=2,"Panduan Lengkap ke Aloha PIK 2, Harga Tiket hingga Jam Buka",243
2382,https://travel.kompas.com/read/2023/05/05/153100927/panduan-lengkap-ke-aloha-pik-2-harga-tiket-hingga-jam-buka?page=1,"Panduan Lengkap ke Aloha PIK 2, Harga Tiket hingga Jam Buka",404
2383,https://travel.kompas.com/read/2023/05/05/153100927/panduan-lengkap-ke-aloha-pik-2-harga-tiket-hingga-jam-buka?page=all#page2,"Panduan Lengkap ke Aloha PIK 2, Harga Tiket hingga Jam Buka",619
2384,http://travel.kompas.com/read/2023/05/05/121000227/bandara-hang-nadim-batam-bakal-punya-city-drop-baggage-ini-fungsinya,"Bandara Hang Nadim Batam Bakal Punya City Drop Baggage, Ini Fungsinya",307
2385,http://travel.kompas.com/read/2023/05/05/091600027/4-tips-main-ke-greenbelt-pik-2-datang-pagi-hari,"4 Tips Main ke Greenbelt PIK 2, Datang Pagi Hari",324
2386,http://travel.kompas.com/read/2023/05/05/084216527/awal-mula-lima-sebelas-malang-kafe-dengan-pemandangan-kereta-melintas,"Awal Mula Lima Sebelas Malang, Kafe dengan Pemandangan Kereta Melintas",344
2387,https://travel.kompas.com/read/2023/05/05/131227327/legenda-roro-jonggrang-kisah-proyek-membangun-candi-prambanan-dalam-semalam,"Legenda Roro Jonggrang, Kisah Proyek Membangun Candi Prambanan dalam Semalam yang Gagal",391
2388,https://travel.kompas.com/read/2023/05/05/131300627/qantas-bakal-punya-penerbangan-terpanjang-di-dunia-19-jam-di-udara,"Qantas Bakal Punya Penerbangan Terpanjang di Dunia, 19 Jam di Udara",391
2389,https://travel.kompas.com/read/2023/05/05/150300527/kafe-dogs-ministry-di-jakarta--jam-buka-dan-tiket-masuk,Kafe Dogs Ministry di Jakarta: Jam Buka dan Tiket Masuk,458
2390,https://travel.kompas.com/read/2025/02/14/160700227/damri-buka-rute-ke-pik-2-dari-stasiun-kcic-halim-mulai-rp-60.000,"DAMRI Buka Rute ke PIK 2 dari Stasiun KCIC Halim, mulai Rp 60.000",287
2391,https://travel.kompas.com/read/2024/04/12/090300727/tempat-wisata-baru-aloha-pasir-putih-pik-2-ada-bazar-kuliner-,"Tempat Wisata Baru Aloha Pasir Putih PIK 2, Ada Bazar Kuliner",287
2392,https://travel.kompas.com/read/2023/12/21/194738627/4-tips-liburan-ke-lands-end-pik-2-jangan-akhir-pekan,"4 Tips Liburan ke Land's End PIK 2, Jangan Akhir Pekan",461
2393,https://travel.kompas.com/read/2023/12/21/134650427/jadwal-bus-gratis-ke-lands-end-di-pik-2,Jadwal Bus Gratis ke Land's End di PIK 2,347
2394,https://travel.kompas.com/read/2023/12/21/143313727/cara-ke-lands-end-pik-2-naik-transjakarta-dari-arah-monas,Cara ke Land's End PIK 2 Naik Transjakarta dari Arah Monas,403
2395,http://travel.kompas.com/read/2023/12/21/134650427/jadwal-bus-gratis-ke-lands-end-di-pik-2,Jadwal Bus Gratis ke Land's End di PIK 2,347
2396,http://travel.kompas.com/read/2023/12/21/143313727/cara-ke-lands-end-pik-2-naik-transjakarta-dari-arah-monas,Cara ke Land's End PIK 2 Naik Transjakarta dari Arah Monas,403
2397,http://travel.kompas.com/read/2023/12/21/194738627/4-tips-liburan-ke-lands-end-pik-2-jangan-akhir-pekan,"4 Tips Liburan ke Land's End PIK 2, Jangan Akhir Pekan",461
