doc_id,url,title,image_url,doc_len
2722,https://travel.kompas.com/read/2024/12/15/170500027/ditutup-selama-10-tahun-basement-lawang-sewu-akhirnya-buka-lagi,"Ditutup Selama 10 Tahun, Basement Lawang Sewu Akhirnya Buka Lagi","https://asset.kompas.com/crops/yi_-AljsitWkXDCgnPfTB2GiLWc=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2023/05/03/6451c0f6b2fd7.jpg",264
2723,https://travel.kompas.com/read/2025/10/14/090906027/wisata-yang-dikelola-kai-lawang-sewu-dan-museum-kereta-api-ambarawa?page=2,Wisata yang Dikelola KAI: Lawang Sewu dan Museum Kereta Api Ambarawa,"https://asset.kompas.com/crops/ZAbkB2taG8a2Or7fb6onFVP5ZlI=/218x0:4032x2542/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/08/19/68a4205a86e0d.jpg",359
2724,https://travel.kompas.com/read/2025/10/14/090906027/wisata-yang-dikelola-kai-lawang-sewu-dan-museum-kereta-api-ambarawa?page=1,Wisata yang Dikelola KAI: Lawang Sewu dan Museum Kereta Api Ambarawa,"https://asset.kompas.com/crops/ZAbkB2taG8a2Or7fb6onFVP5ZlI=/218x0:4032x2542/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/08/19/68a4205a86e0d.jpg",340
2725,https://travel.kompas.com/read/2025/10/14/090906027/wisata-yang-dikelola-kai-lawang-sewu-dan-museum-kereta-api-ambarawa?page=3,Wisata yang Dikelola KAI: Lawang Sewu dan Museum Kereta Api Ambarawa,"https://asset.kompas.com/crops/ZAbkB2taG8a2Or7fb6onFVP5ZlI=/218x0:4032x2542/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/08/19/68a4205a86e0d.jpg",122
2726,https://travel.kompas.com/read/2025/10/14/090906027/wisata-yang-dikelola-kai-lawang-sewu-dan-museum-kereta-api-ambarawa?page=all#page2,Wisata yang Dikelola KAI: Lawang Sewu dan Museum Kereta Api Ambarawa,"https://asset.kompas.com/crops/ZAbkB2taG8a2Or7fb6onFVP5ZlI=/218x0:4032x2542/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/08/19/68a4205a86e0d.jpg",837
2727,https://travel.kompas.com/read/2025/10/14/082232827/65-juta-turis-kunjungi-kota-bandung-januari-agustus-2025-mayoritas-suka,"6,5 Juta Turis Kunjungi Kota Bandung Januari-Agustus 2025, Mayoritas Suka Kulineran","https://asset.kompas.com/crops/LwxHZRaCxkHye-KXCPBhsBbjvG8=/34x0:796x508/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/10/14/68eda4f04a099.jpg",264
2728,https://travel.kompas.com/read/2025/10/13/210100527/ghibli-park-hapus-adegan-4-anime-ini-ganti-dengan-anime-terbaru,"Ghibli Park Hapus Adegan 4 Anime Ini, Ganti dengan Anime Terbaru","https://asset.kompas.com/crops/thMcEIMi_oeZvFg6YMbwxeLR9LQ=/0x0:1397x931/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2022/11/02/6361804994582.jpg",286
2729,https://travel.kompas.com/read/2025/05/19/125428927/cara-ke-wisata-de-djawatan-forest-di-banyuwangi-naik-kendaraan-umum,Cara ke Wisata De Djawatan Forest di Banyuwangi Naik Kendaraan Umum,"https://asset.kompas.com/crops/Hr7wxPhSL05v6bJh1b4S5PPuTkM=/0x0:2418x1612/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/05/19/682ac6281a513.jpg",232
2730,https://travel.kompas.com/read/2020/11/21/111100827/wisata-de-djawatan-banyuwangi-ada-805-pohon-berumur-150-tahun,"Wisata De Djawatan Banyuwangi, Ada 805 Pohon Berumur 150 tahun","https://asset.kompas.com/crops/CLW7r1Be2y9a4VMPwgN_deqFKkE=/32x0:689x438/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2017/09/14/4141293573.jpg",348
2731,https://travel.kompas.com/read/2019/10/02/080000927/5-tips-berwisata-ke-de-djawatan-hutan-lord-of-the-rings-di-banyuwangi,5 Tips Berwisata ke De Djawatan Hutan Lord of The Rings di Banyuwangi,"https://asset.kompas.com/crops/HIgRYy_F0JuwwSYhg28h84VxPo8=/0x0:780x520/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2019/09/25/5d8b180cb3233.jpg",516
2732,http://travel.kompas.com/read/2021/06/27/150300827/itinerary-wisata-seharian-di-banyuwangi-eksotisnya-djawatan-sampai-pesona,"Itinerary Wisata Seharian di Banyuwangi, Eksotisnya Djawatan Sampai Pesona Sunset Pulau Merah","https://asset.kompas.com/crops/WJn3q2AnZcsYOYFqX05x-yhR9Rs=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2020/11/14/5faf86e97b98c.jpg",306
2733,http://travel.kompas.com/read/2019/10/02/080000927/5-tips-berwisata-ke-de-djawatan-hutan-lord-of-the-rings-di-banyuwangi,5 Tips Berwisata ke De Djawatan Hutan Lord of The Rings di Banyuwangi,"https://asset.kompas.com/crops/HIgRYy_F0JuwwSYhg28h84VxPo8=/0x0:780x520/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2019/09/25/5d8b180cb3233.jpg",516
2734,http://travel.kompas.com/read/2019/10/01/160000027/rute-jam-buka-dan-harga-tiket-masuk-hutan-de-djawatan-banyuwangi,"Rute, Jam Buka, dan Harga Tiket Masuk Hutan De Djawatan Banyuwangi","https://asset.kompas.com/crops/24wQnfVFrNnpqqoEp_rA0BO1UO8=/0x0:780x520/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2019/09/25/5d8b167b714d4.jpg",400
2735,https://travel.kompas.com/read/2025/05/19/080800027/jadwal-liburan-sekolah-akhir-semester-juni-2025-di-berbagai-provinsi,Jadwal Liburan Sekolah Akhir Semester Juni 2025 di Berbagai Provinsi,"https://asset.kompas.com/crops/JtxQAh4sYe6-NJdH7LdDUM-WZx4=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/05/15/6825de6ddab09.jpg",187
2736,https://travel.kompas.com/read/2025/05/18/210100427/jumlah-pengunjung-candi-borobudur-saat-momen-waisak-lebih-banyak-25-persen,Jumlah Pengunjung Candi Borobudur Saat Momen Waisak Lebih Banyak 25 Persen Dibanding Tahun Lalu,"https://asset.kompas.com/crops/JPBKVJk9tcqTDdefT17jThfYcWc=/1x0:780x519/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/05/14/68242a1510fbb.jpeg",310
2737,https://travel.kompas.com/read/2025/05/18/190700327/menikmati-wisata-murah-dengan-menonton-pacuan-kuda-di-tegalwaton,Menikmati Wisata Murah dengan Menonton Pacuan Kuda di Tegalwaton,"https://asset.kompas.com/crops/SMjlnmWonS1uZhUfhD6ubFdtDqc=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/05/18/6829a865e5252.jpg",490
2738,https://travel.kompas.com/read/2025/05/18/170500027/imigrasi-amankan-170-wna-bermasalah-dalam-operasi-wira-waspada-di-jadetabek,Imigrasi Amankan 170 WNA Bermasalah dalam Operasi Wira Waspada di Jadetabek,"https://asset.kompas.com/crops/cm-xdj-srilz0ovC2uEy8HRsmm8=/0x0:1280x853/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/05/18/6829a59908bd8.jpg",217
2739,https://travel.kompas.com/read/2024/01/16/191900627/aturan-menerbangkan-drone-di-de-djawatan-wajib-bayar-rp-500.000,"Aturan Menerbangkan Drone di De Djawatan, Wajib Bayar Rp 500.000","https://asset.kompas.com/crops/HIgRYy_F0JuwwSYhg28h84VxPo8=/0x0:780x520/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2019/09/25/5d8b180cb3233.jpg",241
2740,https://travel.kompas.com/read/2025/04/21/190700327/drone-bisa-antar-logistik-ke-puncak-bakal-jadi-masa-depan-pendakian-everest,"Drone Bisa Antar Logistik ke Puncak, Bakal Jadi Masa Depan Pendakian Everest","https://asset.kompas.com/crops/PFq_fsgTs2yhFWTusnImqeu5Q1Y=/0x0:998x665/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/03/05/65e6940ecbe70.jpg",347
2741,https://travel.kompas.com/read/2025/05/19/140138227/harga-tiket-dan-jam-buka-wisata-de-djawatan-forest-banyuwangi-2025,Harga Tiket dan Jam Buka Wisata De Djawatan Forest Banyuwangi 2025,"https://asset.kompas.com/crops/OLmZ4_h9qBl0OAuGu_XTScODzPQ=/0x0:2071x1381/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/05/19/682ad5bcce92a.jpg",206
2742,http://travel.kompas.com/read/2020/11/21/111100827/wisata-de-djawatan-banyuwangi-ada-805-pohon-berumur-150-tahun,"Wisata De Djawatan Banyuwangi, Ada 805 Pohon Berumur 150 tahun","https://asset.kompas.com/crops/CLW7r1Be2y9a4VMPwgN_deqFKkE=/32x0:689x438/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2017/09/14/4141293573.jpg",348
2743,https://travel.kompas.com/read/2025/05/19/214818127/cara-ke-museum-tragedi-12-mei-1998-di-universitas-trisakti-jakarta,Cara ke Museum Tragedi 12 Mei 1998 di Universitas Trisakti Jakarta,"https://asset.kompas.com/crops/yUQ3Ys8lxx6CBLJaUqCGml8AlhI=/26x279:3929x2881/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/05/19/682ae54f38ee7.jpg",347
2744,https://travel.kompas.com/read/2025/05/19/212445427/27-tahun-tragedi-trisakti-pengalaman-tapak-tilas-di-museum-12-mei-1998,"27 Tahun Reformasi, Pengalaman Tapak Tilas Tragedi Trisakti","https://asset.kompas.com/crops/Lcit5_gnd3o9SD_Cnu_QI7x9veE=/573x659:3799x2810/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/05/19/682ae54d06931.jpg",272
2745,https://travel.kompas.com/read/2025/05/19/200825727/lokasi-jam-buka-dan-tiket-masuk-museum-tragedi-12-mei-1998-di-jakarta,"Lokasi, Jam Buka, dan Tiket Masuk Museum Tragedi 12 Mei 1998 di Jakarta","https://asset.kompas.com/crops/ZDwSIM87hnOxq3XFTB5n4ak3vMI=/0x221:4032x2909/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/05/19/682ae54e8cd6a.jpg",193
2746,https://travel.kompas.com/read/2025/05/19/192750227/museum-tragedi-12-mei-1998-mengenang-27-tahun-gugurnya-4-mahasiswa-trisakti,"Museum Tragedi 12 Mei 1998, Mengenang 27 Tahun Reformasi dan Gugurnya 4 Mahasiswa Trisakti","https://asset.kompas.com/crops/50dmXq3wXVmdd6D34qrPshHQ1Ms=/0x56:1600x1123/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/05/06/6819b3655df8e.jpeg",242
2747,https://travel.kompas.com/read/2025/05/20/050500127/terbangkan-drone-di-de-djawatan-banyuwangi-kini-lebih-murah-dan-tak-perlu,"Terbangkan Drone di De Djawatan Banyuwangi, Kini Lebih Murah dan Tak Perlu Surat Izin","https://asset.kompas.com/crops/Hr7wxPhSL05v6bJh1b4S5PPuTkM=/0x0:2418x1612/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/05/19/682ac6281a513.jpg",169
2748,http://travel.kompas.com/read/2025/05/14/083000927/4-gunung-alternatif-sekitar-banyuwangi-saat-ijen-ramai-seperti-pasar,"4 Gunung Alternatif Sekitar Banyuwangi, Saat Ijen Ramai seperti Pasar","https://asset.kompas.com/crops/C7JVraB0v-Nn2QVY4yHydfekBbM=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2020/12/23/5fe2daef988f0.jpeg",242
2749,http://travel.kompas.com/read/2025/05/12/120100527/cara-ke-pulau-bedil-surga-tersembunyi-di-selatan-banyuwangi,"Cara ke Pulau Bedil, Surga Tersembunyi di Selatan Banyuwangi","https://asset.kompas.com/crops/uV3ZpccORQViT4IVe8GkyUJ_gDw=/0x0:730x487/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/05/12/6821402de3702.jpg",396
2750,http://travel.kompas.com/read/2025/05/12/070700127/pulau-bedil-raja-ampat-nya-banyuwangi-yang-tawarkan-pesona-gugusan-pulau,"Pulau Bedil, Raja Ampat-nya Banyuwangi yang Tawarkan Pesona Gugusan Pulau Eksotis","https://asset.kompas.com/crops/sT6vxp-6hjaC3uLx2mGOq0cH1B0=/0x0:1280x853/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/05/12/6821253fb205c.jpg",410
2751,http://travel.kompas.com/read/2025/05/07/110818127/efisiensi-anggaran-jumlah-event-di-banyuwangi-dikurangi-dari-100-jadi-42,"Efisiensi Anggaran, Jumlah Event di Banyuwangi Dikurangi dari 100 Jadi 42","https://asset.kompas.com/crops/CGi58wwpoWSx8iDO2j8BlJA5rHg=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/04/09/67f5d9d8bc1ec.jpg",284
2752,https://travel.kompas.com/read/2025/07/13/150552627/gowes-di-malang-kini-jadi-aktivitas-wisata-yang-gerakkan-roda-ekonomi,Gowes di Malang Kini Jadi Aktivitas Wisata yang Gerakkan Roda Ekonomi,"https://asset.kompas.com/crops/Usr5WX1Wi1Y15HlkFZekOL5aMBI=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/07/13/68735ad2d4250.jpg",450
2753,https://travel.kompas.com/read/2025/05/04/130300927/umbulan-tanaka-waterfall-wisata-rasa-jepang-di-malang-jawa-timur,"Umbulan Tanaka Waterfall, Wisata Rasa Jepang di Malang Jawa Timur","https://asset.kompas.com/crops/pQByniZ6EU15GAgd07euFPZJEkM=/0x95:1361x1002/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/05/04/6816bc0f2630a.jpg",216
2754,http://travel.kompas.com/read/2025/02/19/223957127/itinerary-seharian-di-malang-wisata-keliling-kota,"Itinerary Seharian di Malang, Wisata Keliling Kota","https://asset.kompas.com/crops/Pca4hSKrLm5QL3NbvzbWaDGw_nw=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2023/04/27/644a58715495c.jpg",369
2755,http://travel.kompas.com/read/2025/02/28/050500027/berwisata-ke-coban-sewu-di-malang-wajib-beli-tiket-secara-online,Berwisata ke Coban Sewu di Malang Wajib Beli Tiket Secara Online,"https://asset.kompas.com/crops/waSPtzIPEdNV6zhRT56ts8D4ysk=/0x0:1800x1200/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/02/27/67c0609776372.jpg",321
2756,http://travel.kompas.com/read/2025/04/06/103300927/7-hotel-di-malang-ramah-anak-cocok-untuk-libur-keluarga,"7 Hotel di Malang Ramah Anak, Cocok untuk Libur Keluarga","https://asset.kompas.com/crops/oyQgA-HHhiUysCwFpF5mzA1iOLs=/0x0:1059x706/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/08/04/66aed56314939.jpg",320
2757,http://travel.kompas.com/read/2025/04/12/070300827/liburan-musim-hujan-ini-6-wisata-indoor-favorit-di-malang,Liburan Musim Hujan? Ini 6 Wisata Indoor Favorit di Malang,"https://asset.kompas.com/crops/1Rt5LhfoQjJrvKmAHjk3op0gbYI=/0x0:1080x720/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/04/16/661e7e2267eb1.jpg",325
2758,https://travel.kompas.com/read/2025/08/01/150300427/mulai-1-agustus-2025-ka-pasundan-resmi-pakai-kereta-new-generation,"Mulai 1 Agustus 2025, KA Pasundan Resmi Pakai Kereta New Generation","https://asset.kompas.com/crops/c8sTiMhIXZSg0j-BRJmtItXTqzM=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/07/09/668d0b71203e6.jpg",234
2759,https://travel.kompas.com/read/2025/08/01/060600027/dana-pariwisata-dari-pemerintah-tak-jelas-investasi-mandiri-jadi-andalan,"Dana Pariwisata dari Pemerintah Tak Jelas, Investasi Mandiri Jadi Andalan untuk Promosi Wisata","https://asset.kompas.com/crops/pgTf1SRr_9PuneMxfhcMU9pX4lY=/0x0:1280x853/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/02/13/65cb2de9b1a3b.jpeg",225
2760,https://travel.kompas.com/read/2025/08/01/050500727/upaya-bangkitkan-pariwisata-indonesia-di-tengah-tekanan-dari-berbagai-sisi,Upaya Bangkitkan Pariwisata Indonesia di Tengah Tekanan dari Berbagai Sisi,"https://asset.kompas.com/crops/oEPjhUmFJiBxcg6-PETM4B15hA4=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/05/23/664eceb94fbe4.jpg",236
2761,https://travel.kompas.com/read/2025/08/01/070700027/optimisme-bisnis-hotel-membaik-pada-paruh-kedua-2025,Optimisme Bisnis Hotel Membaik pada Paruh Kedua 2025,"https://asset.kompas.com/crops/vwl6FZ2zqFg9CzZHzvSzpkHINSE=/0x0:720x480/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2021/07/29/61021b5f25f1d.jpg",275
2762,https://travel.kompas.com/read/2025/08/01/050000327/mulai-1-agustus-2025-garuda-indonesia-resmi-buka-rute-jakarta-samarinda,"Mulai 1 Agustus 2025, Garuda Indonesia Resmi Buka Rute Jakarta-Samarinda","https://asset.kompas.com/crops/OP6tiLTbVovUNGZeQ8R6-DrHAIo=/0x0:1920x1280/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/07/16/687774bfd2755.jpg",195
2763,https://travel.kompas.com/read/2025/04/25/180600127/kapal-cepat-banyuwangi-denpasar-siap-beroperasi-juni-2025-tiket-rp-200.000,"Kapal Cepat Banyuwangi–Denpasar Siap Beroperasi Juni 2025, Tiket Rp 200.000","https://asset.kompas.com/crops/8I4BlySBaYsU0wjYsbR8l19_94s=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/01/28/65b6027e89080.jpg",320
2764,http://travel.kompas.com/read/2025/04/25/180600127/kapal-cepat-banyuwangi-denpasar-siap-beroperasi-juni-2025-tiket-rp-200.000,"Kapal Cepat Banyuwangi–Denpasar Siap Beroperasi Juni 2025, Tiket Rp 200.000","https://asset.kompas.com/crops/8I4BlySBaYsU0wjYsbR8l19_94s=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/01/28/65b6027e89080.jpg",320
2765,https://travel.kompas.com/read/2025/05/18/120100527/ke-karimunjawa-kini-bisa-naik-pesawat-begini-caranya,"Ke Karimunjawa Kini Bisa Naik Pesawat, Begini Caranya","https://asset.kompas.com/crops/gHivqMYvKHT8qHSa0H6c04oNOqo=/0x0:1800x1200/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2022/09/28/6333d6b99c739.jpg",281
2766,https://travel.kompas.com/read/2019/05/01/224811727/menantang-nyali-ini-3-water-sports-wajib-coba-di-tanjung-benoa-bali,"Menantang Nyali, Ini 3 “Water Sports” Wajib Coba di Tanjung Benoa Bali - pesonaindonesia.kompas.com",https://asset.kompas.com/crop/0x0:3456x2304/750x500/data/photo/2019/05/01/4051066266.jpg,446
2767,https://travel.kompas.com/read/2017/09/18/064500527/tanjung-benoa-lokasi-favorit-wisata-water-sport-di-bali-,"Tanjung Benoa, Lokasi Favorit Wisata Water Sport di Bali","https://asset.kompas.com/crops/nxQ1WqjNyOPu703I6nc12Gfo-gc=/78x0:663x390/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2015/05/30/1523503P-20150530-102858-2780x390.jpg",313
2768,https://travel.kompas.com/read/2021/08/19/105504827/itinerary-wisata-sehari-di-sekitar-kawasan-gwk-bali-ada-tanjung-benoa?page=2,"Itinerary Wisata Sehari di Sekitar Kawasan GWK Bali, Ada Tanjung Benoa","https://asset.kompas.com/crops/rlXEv1kt81KKkRQCFiM6TvnYVg4=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2020/12/16/5fd9c51a80792.jpg",258
2769,https://travel.kompas.com/read/2021/08/19/105504827/itinerary-wisata-sehari-di-sekitar-kawasan-gwk-bali-ada-tanjung-benoa?page=1,"Itinerary Wisata Sehari di Sekitar Kawasan GWK Bali, Ada Tanjung Benoa","https://asset.kompas.com/crops/rlXEv1kt81KKkRQCFiM6TvnYVg4=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2020/12/16/5fd9c51a80792.jpg",294
2770,https://travel.kompas.com/read/2021/08/19/105504827/itinerary-wisata-sehari-di-sekitar-kawasan-gwk-bali-ada-tanjung-benoa?page=3,"Itinerary Wisata Sehari di Sekitar Kawasan GWK Bali, Ada Tanjung Benoa","https://asset.kompas.com/crops/rlXEv1kt81KKkRQCFiM6TvnYVg4=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2020/12/16/5fd9c51a80792.jpg",119
2771,https://travel.kompas.com/read/2021/08/19/105504827/itinerary-wisata-sehari-di-sekitar-kawasan-gwk-bali-ada-tanjung-benoa?page=all#page2,"Itinerary Wisata Sehari di Sekitar Kawasan GWK Bali, Ada Tanjung Benoa","https://asset.kompas.com/crops/rlXEv1kt81KKkRQCFiM6TvnYVg4=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2020/12/16/5fd9c51a80792.jpg",685
2772,http://travel.kompas.com/read/2016/06/22/084109027/begitu-magis-terhipnotis-tari-kecak-di-pura-uluwatu,"Begitu Magis, Terhipnotis Tari Kecak di Pura Uluwatu","https://asset.kompas.com/crops/ZydzkIdzVJEdsgfxgXKl0y2n8Zo=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2016/06/21/1020589thumb-IMG-6141-1024780x390.jpg",454
2773,http://travel.kompas.com/read/2016/11/09/051900327/sulitnya-meresapi-keindahan-sendratari-ramayana-di-uluwatu,Sulitnya Meresapi Keindahan Sendratari Ramayana di Uluwatu,"https://asset.kompas.com/crops/KhpdxU_X-7Rm2MbCioK4GJToXhs=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2016/11/06/1240108DSCF0044780x390.jpg",488
2774,http://travel.kompas.com/read/2018/07/05/171251327/infografik-perjalanan-pembangunan-patung-gwk,INFOGRAFIK: Perjalanan Pembangunan Patung GWK,"https://asset.kompas.com/crops/g8F1sZRecq4uz118-wWuo9YraN0=/0x0:900x600/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2018/07/05/1918563469.jpg",178
2775,http://travel.kompas.com/read/2018/11/12/145303227/kisah-pak-semi-penjaga-parahyangan-somaka-giri-gwk-bali-sejak-1991,"Kisah Pak Semi, Penjaga Parahyangan Somaka Giri GWK Bali Sejak 1991","https://asset.kompas.com/crops/m4pYQm1PNebeS0VR4-qy5nheRBQ=/3x9:998x672/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2018/11/11/13042149301.jpg",362
2776,http://travel.kompas.com/read/2018/11/19/104700527/mau-foto-prewedding-di-gwk-bali-begini-caranya-,Mau Foto Prewedding di GWK Bali? Begini Caranya...,"https://asset.kompas.com/crops/MgfwmqHkqw7NRx-20wvTfwn3JXY=/19x13:993x663/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2018/11/15/2675336238.jpg",298
2777,http://travel.kompas.com/read/2018/11/27/200600327/liburan-ke-gwk-bali-bisa-ngapain-aja-ya-,"Liburan ke GWK Bali, Bisa Ngapain Aja Ya?","https://asset.kompas.com/crops/XO58HQe15_PjIY9sa63HagdSeEU=/4x3:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2018/09/24/3766556591.jpg",261
2778,http://travel.kompas.com/read/2019/05/01/224811727/menantang-nyali-ini-3-water-sports-wajib-coba-di-tanjung-benoa-bali,"Menantang Nyali, Ini 3 “Water Sports” Wajib Coba di Tanjung Benoa Bali - pesonaindonesia.kompas.com",https://asset.kompas.com/crop/0x0:3456x2304/750x500/data/photo/2019/05/01/4051066266.jpg,446
2779,http://travel.kompas.com/read/2020/07/02/101400227/mengunjungi-gwk-seperti-lee-seung-gi-dan-jasper-liu-ada-apa-saja,"Mengunjungi GWK Seperti Lee Seung Gi dan Jasper Liu, Ada Apa Saja?","https://asset.kompas.com/crops/rlX-SSPdIQjfheDlE_sfpYiC1wA=/12x8:993x662/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2018/09/27/1679906755.jpg",386
2780,http://travel.kompas.com/read/2020/07/29/161300927/pantai-tanjung-benoa-tempat-diving-untuk-pemula-di-bali,"Pantai Tanjung Benoa, Tempat Diving untuk Pemula di Bali","https://asset.kompas.com/crops/hFLLv5xHQaSuCbeg37uSHi2Kx6Q=/0x0:780x390/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2014/09/14/1030080DIVING780x390.jpg",298
2781,https://travel.kompas.com/read/2021/08/19/121814627/ikat-penumpang-dengan-lakban-kru-pesawat-di-as-dapat-peringatan,"Ikat Penumpang dengan Lakban, Kru Pesawat di AS Dapat Peringatan","https://asset.kompas.com/crops/U1Hqjep0-1UMdTZRUuXq0bD0YCo=/0x83:1000x750/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2020/02/02/5e36d4f1237a8.jpg",237
2782,https://travel.kompas.com/read/2021/08/20/081200927/wisata-ke-korea-selatan-ketahui-5-hal-ini-,"Wisata ke Korea Selatan, Ketahui 5 Hal Ini","https://asset.kompas.com/crops/feXlecIJ0HJKRSEe18tfROORuDI=/0x0:699x466/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2020/10/19/5f8d6fa657275.jpg",152
